frame,track_id,x,y
220,-1,730916.6024685925,222012.9489156276
220,-1,730919.85664152,221996.5333928098
220,-1,730904.3694368462,221998.4940073437
220,-1,730901.769217517,221998.33083289376
220,-1,730905.9423288333,222001.25657263785
220,-1,730919.0622716044,222000.9571484015
220,-1,730906.7557972838,222002.00705599107
220,-1,730913.5193378611,222006.688148411
220,-1,730916.1668043801,221998.9935754697
220,-1,730902.6068124005,222003.2839596353
220,-1,730913.4671046411,222006.63478199477
220,-1,730916.0546894266,222003.3506856253
220,-1,730904.4318531604,222000.360088228
220,-1,730919.3576043242,221997.1128447015
220,-1,730917.969158551,221999.14170356543
220,-1,730911.042797373,222002.64095599487
220,-1,730918.4565375958,221997.75504249192
220,-1,730920.2772371635,222001.9084975323
220,-1,730903.3232027628,221998.47490581765
220,-1,730902.4280234344,221997.8272775505
220,-1,730915.537774399,222006.4893047458
220,-1,730906.6339559107,222000.6980680952
230,-1,730911.3975941156,222012.0389782839
230,-1,730909.4676943739,222000.70709406948
230,-1,730901.5474476508,222000.0863117709
230,-1,730909.5061261944,222012.7590807931
230,-1,730908.473524587,222013.27890205773
230,-1,730912.7288551251,222005.59641015343
230,-1,730904.6845283068,222000.58798690076
230,-1,730913.5184787223,222011.9815263332
230,-1,730919.673604778,221997.4134839609
230,-1,730910.9160112324,222004.12850074985
230,-1,730919.4728141137,221995.3683494033
230,-1,730909.4951582588,222001.799653978
230,-1,730917.368574535,221996.58264895735
230,-1,730908.4363822008,222001.14828862413
230,-1,730904.9461268805,221998.53524180877
230,-1,730915.9056765178,222000.92091148705
230,-1,730912.2257032596,222010.90690022727
230,-1,730911.7307366878,222004.95482302445
230,-1,730911.4377035558,222002.56981523163
230,-1,730915.8872294762,222001.5962610764
230,-1,730915.478370395,221997.1505954635
230,-1,730918.2292796478,221997.95925167427
230,-1,730904.1900532593,222010.702274023
230,-1,730912.5677992683,221998.93525715015
230,-1,730910.8893566321,222002.66687827735
230,-1,730916.1962706635,221998.03105050183
230,-1,730918.5652818212,222003.1426410391
230,-1,730906.9648051873,222002.23030256608
230,-1,730918.2703217982,221997.1783230338
230,-1,730906.3938084603,222000.77192662703
230,-1,730918.743973983,221997.4823070405
230,-1,730914.8839102238,222001.18785489807
230,-1,730914.6792028546,221997.0510482558
230,-1,730904.2119637192,222001.3392714566
230,-1,730916.7268292995,222012.9394292561
230,-1,730919.8886508542,222000.96210040804
230,-1,730919.329865031,221999.01643380788
230,-1,730904.9501469241,221998.5318241497
230,-1,730916.6053620753,222012.94000511407
230,-1,730919.7165375177,221996.7242291992
230,-1,730904.3702993732,221998.48731815885
230,-1,730901.5732163702,221998.14288746408
230,-1,730906.3022867012,222001.1889921556
230,-1,730919.0431662932,222000.95562179963
230,-1,730906.9641420774,222002.21908077196
230,-1,730915.8015972952,221999.2457535361
230,-1,730902.3713648025,222003.32104629136
230,-1,730913.3041335096,222006.45986039384
230,-1,730916.0586748626,222003.33628545888
230,-1,730904.6821367547,222000.5996721903
230,-1,730919.1907745706,221997.27026635545
230,-1,730917.6044780818,221999.4191280868
230,-1,730911.2666439349,222002.5863961399
230,-1,730918.2237230767,221997.967687642
230,-1,730920.3486758873,222001.95211980425
230,-1,730903.658736645,221998.6959190842
230,-1,730902.6260682426,221997.97029067276
230,-1,730914.9449821672,222006.15492213183
230,-1,730901.8829235715,221997.6577342728
230,-1,730907.0257236958,222000.7102854544
230,-1,730899.0091100335,222008.73123125528
230,-1,730913.2442871097,222006.5551566215
240,-1,730911.3992901281,222012.006276658
240,-1,730909.0576155576,222000.71487434817
240,-1,730901.549068519,222000.0739428049
240,-1,730909.5143990963,222012.76956520815
240,-1,730908.4701030364,222013.2775239644
240,-1,730906.1636838927,222000.7116083992
240,-1,730912.9121638875,222005.25835758107
240,-1,730904.9262072025,222000.843650684
240,-1,730913.5212976657,222011.95772200165
240,-1,730919.4491483484,221997.6093577648
240,-1,730910.2051892998,222004.68232655
240,-1,730919.7172548382,221995.25573229347
240,-1,730909.033544182,222001.97859398503
240,-1,730917.5828965147,221996.415715888
240,-1,730908.1367528188,222001.1863028907
240,-1,730904.956783832,221998.5397578941
240,-1,730919.5709350271,221996.91634551965
240,-1,730915.5489301351,222001.28523231103
240,-1,730912.233746251,222010.90610542765
240,-1,730910.9390651941,222005.67427036096
240,-1,730911.515815005,222002.66630840936
240,-1,730915.4559960001,222002.03521189187
240,-1,730915.5298606415,221997.14487148097
240,-1,730918.0032346585,221998.18260265965
240,-1,730912.569077086,221998.92959492572
240,-1,730911.0043127942,222002.7043408522
240,-1,730918.2923089756,222002.83597809487
240,-1,730907.1911304252,222002.45748967837
240,-1,730917.9744992482,221997.4085498209
240,-1,730918.512756736,221997.60861697764
240,-1,730914.4055310815,222001.6018261196
240,-1,730914.6812764043,221997.0411440362
240,-1,730904.0964954621,222001.26092276128
240,-1,730910.2284499388,222000.442817616
240,-1,730916.6998818659,222012.9418789244
240,-1,730919.9009624346,222000.9683340496
240,-1,730919.0041550986,221999.2954064122
240,-1,730916.5550141204,222012.94425175656
240,-1,730919.5773144353,221996.9142292727
240,-1,730904.3767266996,221998.48121846412
240,-1,730906.6343266715,222001.3998360972
240,-1,730919.0448777946,222000.9389690124
240,-1,730907.1949270928,222002.4550755364
240,-1,730912.8127733849,222005.2868596576
240,-1,730915.3765370339,221999.46738386704
240,-1,730902.1723221831,222003.319765276
240,-1,730913.2702602072,222006.4977641568
240,-1,730916.0369848746,222003.319358788
240,-1,730919.0057417223,221997.4583195003
240,-1,730917.2058899446,221999.7237393821
240,-1,730911.2357623716,222002.6845053551
240,-1,730918.0056228224,221998.18546480584
240,-1,730920.4382431662,222001.94787749925
240,-1,730903.9954512987,221998.92128495275
240,-1,730902.8407348457,221998.1199080883
240,-1,730914.4604709519,222005.86528500196
240,-1,730907.3696536634,222000.78077951344
240,-1,730899.750603948,222008.2613101056
240,-1,730902.4984701554,222012.25762171324
240,-1,730918.9290445849,222001.05146248985
240,-1,730919.1657932338,222000.77174073315
240,-1,730902.0955431252,221997.8930209881
240,-1,730913.1993282543,222006.4819441742
250,-1,730911.3961464062,222011.91023231077
250,-1,730908.7072819807,222000.7340323653
250,-1,730901.5489679636,222000.08089461652
250,-1,730909.5146643402,222012.77265269903
250,-1,730908.4700333372,222013.27617148316
250,-1,730905.9521622217,222000.61116972705
250,-1,730912.8802000514,222005.2616479028
250,-1,730913.514731909,222011.9542321538
250,-1,730919.2056379141,221997.8659556648
250,-1,730909.42887582,222005.3123704949
250,-1,730908.7618128525,222002.0128137443
250,-1,730917.7908013323,221996.276542817
250,-1,730907.8203104532,222001.13076688623
250,-1,730904.9671256853,221998.5649295784
250,-1,730920.17853736,221996.6562126925
250,-1,730915.2055466282,222001.54167189143
250,-1,730913.8653820362,222002.09778687148
250,-1,730912.2563529764,222010.90221735375
250,-1,730910.0517577553,222006.5363999286
250,-1,730911.5503194721,222002.67318379792
250,-1,730915.0290499897,222002.38977927688
250,-1,730915.5708030834,221997.15231410408
250,-1,730917.7196859352,221998.4114384441
250,-1,730900.7892589751,222013.1918648888
250,-1,730912.5668380009,221998.935922547
250,-1,730911.0613102415,222002.72542411037
250,-1,730918.0724033198,222002.553582358
250,-1,730907.4223757455,222002.66976376355
250,-1,730918.2653867112,221997.7980591629
250,-1,730913.8586696209,222002.09452670583
250,-1,730914.6809017714,221997.0397894894
250,-1,730903.9759440073,222001.19532494052
250,-1,730910.8560172057,222000.32685721765
250,-1,730919.9157028366,222000.95784426428
250,-1,730918.6216897299,221999.5520983952
250,-1,730916.628086902,222012.9471583107
250,-1,730919.4244845301,221997.10398649648
250,-1,730904.3854874955,221998.44124497933
250,-1,730906.9686294441,222001.48958442512
250,-1,730919.0313861689,222000.9624781857
250,-1,730914.9479889111,221999.68467212995
250,-1,730901.9902606242,222003.40389299905
250,-1,730916.0322414603,222003.32794584616
250,-1,730905.1611148742,222001.05986695885
250,-1,730918.7945000578,221997.63602506864
250,-1,730916.7747958667,222000.0344773268
250,-1,730911.2971281162,222002.70596886956
250,-1,730917.7189657106,221998.4111701373
250,-1,730920.5165588727,222001.94054956237
250,-1,730904.3511352533,221999.15466635907
250,-1,730903.0474194442,221998.31364586813
250,-1,730914.0826226677,222005.6708932887
250,-1,730900.5764914317,222007.65888007745
250,-1,730900.8246025544,222013.1940319984
250,-1,730918.9343881863,222001.0511074325
250,-1,730902.2963007549,221998.06923826935
250,-1,730913.1277830458,222006.47835229125
250,-1,730916.7804056802,222012.9354048601
250,-1,730920.0228323649,221998.55058270151
250,-1,730919.4199734463,221997.10239498664
260,-1,730911.3899789995,222011.8603929211
260,-1,730908.353149316,222000.72394865484
260,-1,730901.5432360555,222000.07745619933
260,-1,730909.5148661773,222012.77075327665
260,-1,730908.4699321766,222013.27383913452
260,-1,730905.6929208344,222000.5942389252
260,-1,730912.8746860742,222005.26725900645
260,-1,730905.3652343987,222001.32709354823
260,-1,730913.5161757462,222011.93601537932
260,-1,730918.9412119266,221998.1028329089
260,-1,730908.5758869839,222006.03072436235
260,-1,730919.2631009904,221997.27641376288
260,-1,730908.4820738652,222001.99245320028
260,-1,730917.9968397616,221996.1369260535
260,-1,730904.9680521031,221998.55835967543
260,-1,730920.0116117699,221996.8362959985
260,-1,730914.8249699128,222001.89544199823
260,-1,730913.2823568818,222002.5976813445
260,-1,730912.2517329876,222010.8920278904
260,-1,730909.0320427462,222007.53113751812
260,-1,730911.615452359,222002.68418375868
260,-1,730914.6280572318,222002.7321332272
260,-1,730915.6141859635,221997.12416754963
260,-1,730917.4458350738,221998.62849175785
260,-1,730912.5633181938,221998.936789742
260,-1,730911.1203338043,222002.73239058693
260,-1,730917.8756581104,222002.3080295497
260,-1,730907.653119619,222002.91870665672
260,-1,730917.4011550151,221997.88320289936
260,-1,730918.0473716448,221997.96427886453
260,-1,730913.2766323551,222002.60694423015
260,-1,730914.6812541394,221997.0405635309
260,-1,730903.8711750535,222001.0125906328
260,-1,730911.4719345504,222000.21028047777
260,-1,730919.8717400982,222000.9438264196
260,-1,730918.1823692163,221999.8108005107
260,-1,730916.6405156156,222012.95004999332
260,-1,730919.2620758321,221997.2748957328
260,-1,730904.3831128841,221998.4739350385
260,-1,730907.4147499809,222001.5859311598
260,-1,730919.0295759272,222000.96407955824
260,-1,730907.6586374684,222002.91766152
260,-1,730914.4856696144,221999.88539270373
260,-1,730901.7448857375,222003.3979377852
260,-1,730912.924677789,222006.4304321527
260,-1,730916.0235000253,222003.29969038887
260,-1,730905.3743642613,222001.33313158815
260,-1,730902.1255395334,222002.3195419579
260,-1,730918.5672982563,221997.8130868245
260,-1,730916.3258268612,222000.33926294927
260,-1,730911.3622435783,222002.6889975841
260,-1,730917.4521767284,221998.6365441645
260,-1,730920.5804197501,222002.01462435076
260,-1,730904.7112421999,221999.3788849525
260,-1,730903.2710239952,221998.4776128457
260,-1,730913.769919371,222005.494443227
260,-1,730901.3425131544,222007.19399458653
260,-1,730902.5029807552,221998.2995743208
260,-1,730913.0279515991,222006.4337770033
260,-1,730916.7830000374,222012.94020918425
260,-1,730919.8595320986,221998.8108217464
260,-1,730909.1945540569,222001.5344877125
270,-1,730911.3882113516,222011.914092294
270,-1,730901.5285006148,222000.08619734287
270,-1,730909.513797457,222012.7695734701
270,-1,730908.4723590623,222013.27291627467
270,-1,730905.5002075272,222000.3915600626
270,-1,730912.908964503,222005.2536837957
270,-1,730905.6023818817,222001.5975871194
270,-1,730913.513645764,222011.89288799823
270,-1,730918.6909029211,221998.3738992397
270,-1,730907.6267525277,222006.84520395723
270,-1,730919.1037958406,221997.46023038612
270,-1,730909.0254731174,222001.55425071096
270,-1,730918.2010950544,221995.99171633684
270,-1,730904.9554614843,221998.5624163964
270,-1,730919.8570345457,221997.02321999296
270,-1,730914.4090518566,222002.236236712
270,-1,730912.6390714885,222003.14048549623
270,-1,730912.2559100963,222010.8741316796
270,-1,730907.823693282,222008.64880425463
270,-1,730911.6415759872,222002.6968344572
270,-1,730914.196100627,222003.11827613425
270,-1,730915.691903419,221997.1260902088
270,-1,730917.1547336732,221998.8319441455
270,-1,730912.5620418282,221998.93829589555
270,-1,730911.1841448274,222002.7450032804
270,-1,730917.7089754993,222002.06990485435
270,-1,730903.607830855,222000.71029247704
270,-1,730917.757042743,221998.14296977373
270,-1,730912.6304171776,222003.1448540025
270,-1,730914.6811060286,221997.04429416297
270,-1,730904.0401821797,222001.1396371228
270,-1,730912.0811462561,221999.99868965583
270,-1,730916.7104674241,222012.943342942
270,-1,730919.9039294886,222000.9253299781
270,-1,730917.7242589737,222000.0701328065
270,-1,730916.5590189174,222012.9455323589
270,-1,730919.1071985144,221997.4577941435
270,-1,730904.3779616813,221998.48595504032
270,-1,730919.0234230412,222000.97158037647
270,-1,730907.8900231549,222003.1767414132
270,-1,730912.8395528628,222005.2407951531
270,-1,730907.6229248828,222006.85309701157
270,-1,730913.9844417357,222000.07287598055
270,-1,730901.5215126701,222003.3662717948
270,-1,730912.7866904143,222006.3922226976
270,-1,730915.9964528832,222003.26800002568
270,-1,730905.6063181895,222001.589098585
270,-1,730918.3123329604,221998.01727400935
270,-1,730915.8512046966,222000.68241665635
270,-1,730911.3782501816,222002.71119537932
270,-1,730917.1486107965,221998.82242916705
270,-1,730920.6630238903,222002.01593159785
270,-1,730905.088581777,221999.58749651516
270,-1,730903.4974312749,221998.6626899328
270,-1,730913.5768077137,222005.4019048384
270,-1,730908.5080813284,222001.0755148864
270,-1,730902.0536486122,222006.73413649245
270,-1,730902.7360142942,221998.49870230036
270,-1,730912.9384390147,222006.35682313176
270,-1,730919.6691082148,221999.02632966224
270,-1,730908.0578862954,222001.9304390005
270,-1,730907.932121925,222000.65349693823
270,-1,730916.0130277282,222003.25231595212
270,-1,730912.2494653452,222013.5158680145
270,-1,730900.4122878596,222001.003003259
280,-1,730911.3959339205,222011.98370831428
280,-1,730901.5343767613,222000.0839087826
280,-1,730909.5164019787,222012.76635791903
280,-1,730908.4716078603,222013.2759616296
280,-1,730905.254199056,222000.3971058968
280,-1,730905.8417858746,222001.85938230265
280,-1,730913.5109395976,222011.8819475235
280,-1,730918.4012593942,221998.63373964545
280,-1,730906.5392713107,222007.74713836264
280,-1,730918.9415023398,221997.62711455516
280,-1,730918.3892875974,221995.8495441521
280,-1,730904.9421554811,221998.5667890336
280,-1,730919.7251366503,221997.2731803453
280,-1,730913.9784785862,222002.5819466665
280,-1,730911.9438684576,222003.7313636653
280,-1,730912.2506197373,222010.86056390463
280,-1,730906.4261745187,222009.94193333676
280,-1,730911.7248621143,222002.6875467856
280,-1,730913.7457240858,222003.50786840564
280,-1,730915.7683691939,221997.10561322287
280,-1,730916.8334738379,221999.04332067308
280,-1,730912.5655669594,221998.9314167891
280,-1,730911.2235011297,222002.7758253126
280,-1,730915.4337484189,221996.9436606637
280,-1,730917.5653478177,222001.84202270556
280,-1,730908.0626389062,222003.3855266833
280,-1,730903.4559072807,222000.58391066096
280,-1,730917.4703256125,221998.3669896673
280,-1,730911.9405432274,222003.7325913912
280,-1,730914.6791776855,221997.04741656056
280,-1,730912.6146816266,221999.85383308597
280,-1,730916.6917754676,222012.94952535952
280,-1,730919.9222710133,222000.92071051509
280,-1,730917.2479059469,222000.3307101782
280,-1,730916.5603528817,222012.947680466
280,-1,730918.9406214199,221997.63490443837
280,-1,730904.3715234644,221998.48856426752
280,-1,730908.4232337467,222001.90046505755
280,-1,730919.0373493184,222000.9655136263
280,-1,730908.0555973559,222003.38473270988
280,-1,730913.4811654764,222000.2663272773
280,-1,730901.3692702464,222003.3958099199
280,-1,730912.6819543741,222005.89667710869
280,-1,730915.9623506385,222003.22844139405
280,-1,730905.8372873754,222001.8623462773
280,-1,730918.0426282304,221998.20415137545
280,-1,730915.4362353232,222001.05661278317
280,-1,730911.4144075832,222002.7635967998
280,-1,730916.8361020767,221999.03757655207
280,-1,730920.824340635,222001.79036279512
280,-1,730905.5359803735,221999.80898721912
280,-1,730903.7394676206,221998.82803799864
280,-1,730913.4739003081,222005.37161281036
280,-1,730909.0803974989,222001.24140596893
280,-1,730902.6856377821,222006.2911261676
280,-1,730918.9368654103,222001.04776134255
280,-1,730903.0011522778,221998.6797975404
280,-1,730916.7791975616,222012.9374662167
280,-1,730919.464253703,221999.25749542
280,-1,730908.1660826079,222001.9418621797
280,-1,730907.1767085096,222001.1984818318
280,-1,730907.5680842369,222000.62528650856
280,-1,730915.9657562163,222003.2098548973
280,-1,730900.8674105981,222001.13574801615
280,-1,730912.466602396,222013.39281204657
290,-1,730911.3987727088,222011.98471379364
290,-1,730901.5356007316,222000.0674974509
290,-1,730909.5190350576,222012.7679309944
290,-1,730908.4728024263,222013.2753766835
290,-1,730905.0137703888,222000.36102492665
290,-1,730906.0573467081,222002.09922031988
290,-1,730913.527081727,222011.7370750493
290,-1,730918.0951920374,221998.8893435296
290,-1,730905.3235211521,222008.74275956777
290,-1,730918.777661905,221997.8209683121
290,-1,730918.5783746127,221995.70676798
290,-1,730904.9482974765,221998.5660092088
290,-1,730919.5966801504,221997.51606846813
290,-1,730913.4863566109,222002.9911598308
290,-1,730912.2451260891,222010.87737036412
290,-1,730904.785079736,222011.4617976024
290,-1,730911.9121354998,222002.7270141227
290,-1,730913.2501950806,222003.79933555756
290,-1,730915.8719489059,221997.0417214949
290,-1,730912.5648196297,221998.93100524068
290,-1,730911.3609125182,222002.80708357572
290,-1,730915.460177949,221996.9323429793
290,-1,730917.4605774119,222001.68767914447
290,-1,730908.239319957,222003.63071162836
290,-1,730903.3031347321,222000.42347267224
290,-1,730917.1731042393,221998.5664869561
290,-1,730911.1689881666,222004.4085750852
290,-1,730914.6795862,221997.04527057055
290,-1,730913.1166210173,221999.62494896908
290,-1,730916.671110638,222012.9527161248
290,-1,730919.9202332812,222000.89612295068
290,-1,730916.7914423468,222000.6022205889
290,-1,730918.7726183971,221997.8131199756
290,-1,730904.376671037,221998.49324466244
290,-1,730908.8756368874,222001.8021300845
290,-1,730919.0555824222,222000.9826953849
290,-1,730908.2282997471,222003.64461153367
290,-1,730912.9692673356,222000.4159162924
290,-1,730901.1473987356,222003.42063460223
290,-1,730919.9598611197,221995.89692811584
290,-1,730912.865275237,222006.3405305656
290,-1,730915.9455541115,222003.17381668277
290,-1,730906.0589706015,222002.08212655105
290,-1,730917.7444978642,221998.44139452063
290,-1,730915.0077791646,222001.43814985943
290,-1,730916.4957717797,221999.2364733003
290,-1,730906.1153688297,222000.01013163096
290,-1,730903.9676720735,221998.99947945945
290,-1,730913.4050259322,222005.3434416249
290,-1,730909.5285964257,222001.2178387554
290,-1,730903.2343753114,222005.92986866823
290,-1,730903.2895678411,221998.8802406159
290,-1,730916.7803650224,222012.9416624613
290,-1,730919.2249610352,221999.5030965608
290,-1,730907.1499619451,222000.57619296652
290,-1,730907.7223158695,222002.0698486731
290,-1,730901.3164367182,222001.2050595836
290,-1,730912.6289046091,222013.4140783069
